Delivery Date,User Status,City,Normal Deliveries,Coupon Deliveries,Free Deliveries
20-12-2022,NEW,Hyderabad,0,0,19
20-12-2022,NEW,Hyderabad,25,0,0
20-12-2022,ACTIVE,Mumbai,0,0,1
20-12-2022,ACTIVE,Mumbai,8562,0,0
20-12-2022,HOLD,Mumbai,20,0,0
20-12-2022,INACTIVE,Mumbai,0,3,0
20-12-2022,INACTIVE,Mumbai,0,0,7
20-12-2022,INACTIVE,Mumbai,412,0,0
20-12-2022,NEW,Mumbai,0,1,0
20-12-2022,NEW,Mumbai,0,0,41
20-12-2022,NEW,Mumbai,58,0,0
20-12-2022,ACTIVE,Pune,3165,0,0
20-12-2022,HOLD,Pune,8,0,0
20-12-2022,INACTIVE,Pune,0,0,1
20-12-2022,INACTIVE,Pune,188,0,0
20-12-2022,NEW,Pune,0,2,0
20-12-2022,NEW,Pune,0,0,15
20-12-2022,NEW,Pune,23,0,0
21-12-2022,ACTIVE,Hyderabad,492,0,0
21-12-2022,HOLD,Hyderabad,13,0,0
21-12-2022,INACTIVE,Hyderabad,0,1,0
21-12-2022,INACTIVE,Hyderabad,0,0,1
21-12-2022,INACTIVE,Hyderabad,63,0,0
21-12-2022,NEW,Hyderabad,0,0,16
21-12-2022,NEW,Hyderabad,19,0,0
21-12-2022,ACTIVE,Mumbai,0,2,0
21-12-2022,ACTIVE,Mumbai,0,0,2
21-12-2022,ACTIVE,Mumbai,8748,0,0
21-12-2022,HOLD,Mumbai,17,0,0
21-12-2022,INACTIVE,Mumbai,0,1,0
21-12-2022,INACTIVE,Mumbai,0,0,6
21-12-2022,INACTIVE,Mumbai,422,0,0
21-12-2022,NEW,Mumbai,0,3,0
21-12-2022,NEW,Mumbai,0,0,26
21-12-2022,NEW,Mumbai,51,0,0
21-12-2022,ACTIVE,Pune,0,1,0
21-12-2022,ACTIVE,Pune,3195,0,0
21-12-2022,HOLD,Pune,14,0,0
21-12-2022,INACTIVE,Pune,161,0,0
21-12-2022,NEW,Pune,0,3,0
21-12-2022,NEW,Pune,0,0,7
21-12-2022,NEW,Pune,22,0,0
22-12-2022,ACTIVE,Hyderabad,0,0,1
22-12-2022,ACTIVE,Hyderabad,495,0,0
22-12-2022,HOLD,Hyderabad,12,0,0
22-12-2022,INACTIVE,Hyderabad,0,0,1
22-12-2022,INACTIVE,Hyderabad,49,0,0
22-12-2022,NEW,Hyderabad,0,2,0
22-12-2022,NEW,Hyderabad,0,0,14
22-12-2022,NEW,Hyderabad,18,0,0
22-12-2022,ACTIVE,Mumbai,0,0,1
22-12-2022,ACTIVE,Mumbai,8557,0,0
22-12-2022,HOLD,Mumbai,18,0,0
22-12-2022,INACTIVE,Mumbai,0,1,0
22-12-2022,INACTIVE,Mumbai,0,0,4
22-12-2022,INACTIVE,Mumbai,467,0,0
22-12-2022,NEW,Mumbai,0,7,0
22-12-2022,NEW,Mumbai,0,0,29
22-12-2022,NEW,Mumbai,42,0,0
22-12-2022,ACTIVE,Pune,3177,0,0
22-12-2022,HOLD,Pune,13,0,0
22-12-2022,INACTIVE,Pune,0,1,0
22-12-2022,INACTIVE,Pune,0,0,1
22-12-2022,INACTIVE,Pune,152,0,0
22-12-2022,NEW,Pune,0,2,0
22-12-2022,NEW,Pune,0,0,10
22-12-2022,NEW,Pune,23,0,0
23-12-2022,ACTIVE,Hyderabad,467,0,0
23-12-2022,HOLD,Hyderabad,12,0,0
23-12-2022,INACTIVE,Hyderabad,65,0,0
23-12-2022,NEW,Hyderabad,0,1,0
23-12-2022,NEW,Hyderabad,0,0,22
23-12-2022,NEW,Hyderabad,25,0,0
23-12-2022,ACTIVE,Mumbai,0,1,0
23-12-2022,ACTIVE,Mumbai,0,0,1
23-12-2022,ACTIVE,Mumbai,8483,0,0
23-12-2022,HOLD,Mumbai,18,0,0
23-12-2022,INACTIVE,Mumbai,0,0,2
23-12-2022,INACTIVE,Mumbai,382,0,0
23-12-2022,NEW,Mumbai,0,2,0
23-12-2022,NEW,Mumbai,0,0,30
23-12-2022,NEW,Mumbai,41,0,0
23-12-2022,ACTIVE,Pune,3051,0,0
23-12-2022,HOLD,Pune,15,0,0
23-12-2022,INACTIVE,Pune,0,0,1
23-12-2022,INACTIVE,Pune,146,0,0
23-12-2022,NEW,Pune,0,1,0
23-12-2022,NEW,Pune,0,0,10
23-12-2022,NEW,Pune,15,0,0
24-12-2022,ACTIVE,Hyderabad,0,1,0
24-12-2022,ACTIVE,Hyderabad,455,0,0
24-12-2022,HOLD,Hyderabad,8,0,0
24-12-2022,INACTIVE,Hyderabad,0,0,1
24-12-2022,INACTIVE,Hyderabad,48,0,0
24-12-2022,NEW,Hyderabad,0,3,0
24-12-2022,NEW,Hyderabad,0,0,27
24-12-2022,NEW,Hyderabad,10,0,0
24-12-2022,ACTIVE,Mumbai,0,2,0
24-12-2022,ACTIVE,Mumbai,0,0,1
24-12-2022,ACTIVE,Mumbai,7783,0,0
24-12-2022,HOLD,Mumbai,15,0,0
24-12-2022,INACTIVE,Mumbai,0,0,1
24-12-2022,INACTIVE,Mumbai,365,0,0
24-12-2022,NEW,Mumbai,0,1,0
24-12-2022,NEW,Mumbai,0,0,14
24-12-2022,NEW,Mumbai,55,0,0
24-12-2022,ACTIVE,Pune,0,0,1
24-12-2022,ACTIVE,Pune,2860,0,0
24-12-2022,HOLD,Pune,4,0,0
24-12-2022,INACTIVE,Pune,0,1,0
24-12-2022,INACTIVE,Pune,0,0,1
24-12-2022,INACTIVE,Pune,146,0,0
24-12-2022,NEW,Pune,0,1,0
24-12-2022,NEW,Pune,0,0,9
24-12-2022,NEW,Pune,15,0,0
25-12-2022,ACTIVE,Hyderabad,453,0,0
25-12-2022,HOLD,Hyderabad,9,0,0
25-12-2022,INACTIVE,Hyderabad,53,0,0
25-12-2022,NEW,Hyderabad,0,1,0
25-12-2022,NEW,Hyderabad,0,0,14
25-12-2022,NEW,Hyderabad,24,0,0
25-12-2022,ACTIVE,Mumbai,0,1,0
25-12-2022,ACTIVE,Mumbai,0,0,1
25-12-2022,ACTIVE,Mumbai,7419,0,0
25-12-2022,HOLD,Mumbai,18,0,0
25-12-2022,INACTIVE,Mumbai,0,1,0
25-12-2022,INACTIVE,Mumbai,0,0,2
25-12-2022,INACTIVE,Mumbai,365,0,0
25-12-2022,NEW,Mumbai,0,3,0
25-12-2022,NEW,Mumbai,0,0,28
25-12-2022,NEW,Mumbai,57,0,0
25-12-2022,ACTIVE,Pune,2711,0,0
25-12-2022,HOLD,Pune,8,0,0
25-12-2022,INACTIVE,Pune,0,3,0
25-12-2022,INACTIVE,Pune,0,0,1
25-12-2022,INACTIVE,Pune,146,0,0
25-12-2022,NEW,Pune,0,0,2
25-12-2022,NEW,Pune,17,0,0
26-12-2022,ACTIVE,Hyderabad,453,0,0
26-12-2022,HOLD,Hyderabad,8,0,0
26-12-2022,INACTIVE,Hyderabad,0,1,0
26-12-2022,INACTIVE,Hyderabad,43,0,0
26-12-2022,NEW,Hyderabad,0,2,0
26-12-2022,NEW,Hyderabad,16,0,0
26-12-2022,ACTIVE,Mumbai,0,1,0
26-12-2022,ACTIVE,Mumbai,7861,0,0
26-12-2022,HOLD,Mumbai,18,0,0
26-12-2022,INACTIVE,Mumbai,386,0,0
26-12-2022,NEW,Mumbai,0,1,0
26-12-2022,NEW,Mumbai,0,0,5
26-12-2022,NEW,Mumbai,54,0,0
26-12-2022,ACTIVE,Pune,0,1,0
26-12-2022,ACTIVE,Pune,2810,0,0
26-12-2022,HOLD,Pune,8,0,0
26-12-2022,INACTIVE,Pune,0,1,0
26-12-2022,INACTIVE,Pune,125,0,0
26-12-2022,NEW,Pune,0,1,0
26-12-2022,NEW,Pune,0,0,2
26-12-2022,NEW,Pune,21,0,0
27-12-2022,ACTIVE,Hyderabad,452,0,0
27-12-2022,HOLD,Hyderabad,10,0,0
27-12-2022,INACTIVE,Hyderabad,0,0,2
27-12-2022,INACTIVE,Hyderabad,45,0,0
27-12-2022,NEW,Hyderabad,0,0,19
27-12-2022,NEW,Hyderabad,17,0,0
27-12-2022,ACTIVE,Mumbai,7634,0,0
27-12-2022,HOLD,Mumbai,14,0,0
27-12-2022,INACTIVE,Mumbai,0,2,0
27-12-2022,INACTIVE,Mumbai,0,0,7
27-12-2022,INACTIVE,Mumbai,405,0,0
27-12-2022,NEW,Mumbai,0,8,0
27-12-2022,NEW,Mumbai,0,0,32
27-12-2022,NEW,Mumbai,41,0,0
27-12-2022,ACTIVE,Pune,2727,0,0
27-12-2022,HOLD,Pune,4,0,0
27-12-2022,INACTIVE,Pune,140,0,0
27-12-2022,NEW,Pune,0,0,11
27-12-2022,NEW,Pune,9,0,0
28-12-2022,ACTIVE,Hyderabad,483,0,0
28-12-2022,HOLD,Hyderabad,15,0,0
28-12-2022,INACTIVE,Hyderabad,0,0,1
28-12-2022,INACTIVE,Hyderabad,62,0,0
28-12-2022,NEW,Hyderabad,0,0,24
28-12-2022,NEW,Hyderabad,18,0,0
28-12-2022,ACTIVE,Mumbai,0,1,0
28-12-2022,ACTIVE,Mumbai,0,0,1
28-12-2022,ACTIVE,Mumbai,7652,0,0
28-12-2022,HOLD,Mumbai,21,0,0
28-12-2022,INACTIVE,Mumbai,0,0,3
28-12-2022,INACTIVE,Mumbai,387,0,0
28-12-2022,NEW,Mumbai,0,3,0
28-12-2022,NEW,Mumbai,0,0,26
28-12-2022,NEW,Mumbai,46,0,0
28-12-2022,ACTIVE,Pune,0,0,1
28-12-2022,ACTIVE,Pune,2821,0,0
28-12-2022,HOLD,Pune,4,0,0
28-12-2022,INACTIVE,Pune,0,0,5
28-12-2022,INACTIVE,Pune,120,0,0
28-12-2022,NEW,Pune,0,2,0
28-12-2022,NEW,Pune,0,0,9
28-12-2022,NEW,Pune,14,0,0
29-12-2022,ACTIVE,Hyderabad,492,0,0
29-12-2022,HOLD,Hyderabad,12,0,0
29-12-2022,INACTIVE,Hyderabad,0,0,4
29-12-2022,INACTIVE,Hyderabad,60,0,0
29-12-2022,NEW,Hyderabad,0,0,30
29-12-2022,NEW,Hyderabad,32,0,0
29-12-2022,ACTIVE,Mumbai,0,0,1
29-12-2022,ACTIVE,Mumbai,7660,0,0
29-12-2022,HOLD,Mumbai,14,0,0
29-12-2022,INACTIVE,Mumbai,0,1,0
29-12-2022,INACTIVE,Mumbai,0,0,3
29-12-2022,INACTIVE,Mumbai,430,0,0
29-12-2022,NEW,Mumbai,0,2,0
29-12-2022,NEW,Mumbai,0,0,16
29-12-2022,NEW,Mumbai,39,0,0
29-12-2022,ACTIVE,Pune,2856,0,0
29-12-2022,HOLD,Pune,11,0,0
29-12-2022,INACTIVE,Pune,0,1,0
29-12-2022,INACTIVE,Pune,153,0,0
29-12-2022,NEW,Pune,0,1,0
29-12-2022,NEW,Pune,0,0,14
29-12-2022,NEW,Pune,20,0,0
30-12-2022,ACTIVE,Hyderabad,459,0,0
30-12-2022,HOLD,Hyderabad,9,0,0
30-12-2022,INACTIVE,Hyderabad,0,0,1
30-12-2022,INACTIVE,Hyderabad,58,0,0
30-12-2022,NEW,Hyderabad,0,5,0
30-12-2022,NEW,Hyderabad,0,0,48
30-12-2022,NEW,Hyderabad,94,0,0
30-12-2022,ACTIVE,Mumbai,0,0,1
30-12-2022,ACTIVE,Mumbai,7737,0,0
30-12-2022,HOLD,Mumbai,12,0,0
30-12-2022,INACTIVE,Mumbai,0,0,3
30-12-2022,INACTIVE,Mumbai,369,0,0
30-12-2022,NEW,Mumbai,0,2,0
30-12-2022,NEW,Mumbai,0,0,27
30-12-2022,NEW,Mumbai,31,0,0
30-12-2022,ACTIVE,Pune,2851,0,0
30-12-2022,HOLD,Pune,8,0,0
30-12-2022,INACTIVE,Pune,156,0,0
30-12-2022,NEW,Pune,0,1,0
30-12-2022,NEW,Pune,0,0,5
30-12-2022,NEW,Pune,23,0,0
31-12-2022,ACTIVE,Hyderabad,0,3,0
31-12-2022,ACTIVE,Hyderabad,470,0,0
31-12-2022,HOLD,Hyderabad,12,0,0
31-12-2022,INACTIVE,Hyderabad,0,1,0
31-12-2022,INACTIVE,Hyderabad,65,0,0
31-12-2022,NEW,Hyderabad,0,23,0
31-12-2022,NEW,Hyderabad,0,0,32
31-12-2022,NEW,Hyderabad,44,0,0
31-12-2022,ACTIVE,Mumbai,0,0,1
31-12-2022,ACTIVE,Mumbai,7619,0,0
31-12-2022,HOLD,Mumbai,21,0,0
31-12-2022,INACTIVE,Mumbai,0,2,0
31-12-2022,INACTIVE,Mumbai,0,0,3
31-12-2022,INACTIVE,Mumbai,414,0,0
31-12-2022,NEW,Mumbai,0,3,0
31-12-2022,NEW,Mumbai,0,0,24
31-12-2022,NEW,Mumbai,37,0,0
31-12-2022,ACTIVE,Pune,2869,0,0
31-12-2022,HOLD,Pune,6,0,0
31-12-2022,INACTIVE,Pune,126,0,0
31-12-2022,NEW,Pune,0,1,0
31-12-2022,NEW,Pune,0,0,12
31-12-2022,NEW,Pune,13,0,0
01-01-2023,ACTIVE,Hyderabad,519,0,0
01-01-2023,HOLD,Hyderabad,13,0,0
01-01-2023,INACTIVE,Hyderabad,0,0,1
01-01-2023,INACTIVE,Hyderabad,58,0,0
01-01-2023,NEW,Hyderabad,0,3,0
01-01-2023,NEW,Hyderabad,0,0,9
01-01-2023,NEW,Hyderabad,34,0,0
01-01-2023,ACTIVE,Mumbai,7655,0,0
01-01-2023,HOLD,Mumbai,15,0,0
01-01-2023,INACTIVE,Mumbai,0,1,0
01-01-2023,INACTIVE,Mumbai,0,0,1
01-01-2023,INACTIVE,Mumbai,359,0,0
01-01-2023,NEW,Mumbai,0,2,0
01-01-2023,NEW,Mumbai,0,0,26
01-01-2023,NEW,Mumbai,24,0,0
01-01-2023,ACTIVE,Pune,0,0,1
01-01-2023,ACTIVE,Pune,2899,0,0
01-01-2023,HOLD,Pune,8,0,0
01-01-2023,INACTIVE,Pune,134,0,0
01-01-2023,NEW,Pune,0,0,15
01-01-2023,NEW,Pune,25,0,0
02-01-2023,ACTIVE,Hyderabad,532,0,0
02-01-2023,HOLD,Hyderabad,12,0,0
02-01-2023,INACTIVE,Hyderabad,0,1,0
02-01-2023,INACTIVE,Hyderabad,51,0,0
02-01-2023,NEW,Hyderabad,0,3,0
02-01-2023,NEW,Hyderabad,0,0,2
02-01-2023,NEW,Hyderabad,33,0,0
02-01-2023,ACTIVE,Mumbai,8857,0,0
02-01-2023,HOLD,Mumbai,15,0,0
02-01-2023,INACTIVE,Mumbai,0,3,0
02-01-2023,INACTIVE,Mumbai,0,0,2
02-01-2023,INACTIVE,Mumbai,450,0,0
02-01-2023,NEW,Mumbai,0,3,0
02-01-2023,NEW,Mumbai,0,0,7
02-01-2023,NEW,Mumbai,36,0,0
02-01-2023,ACTIVE,Pune,0,0,1
02-01-2023,ACTIVE,Pune,3217,0,0
02-01-2023,HOLD,Pune,4,0,0
02-01-2023,INACTIVE,Pune,170,0,0
02-01-2023,NEW,Pune,0,2,0
02-01-2023,NEW,Pune,0,0,3
02-01-2023,NEW,Pune,17,0,0
03-01-2023,ACTIVE,Hyderabad,0,1,0
03-01-2023,ACTIVE,Hyderabad,0,0,1
03-01-2023,ACTIVE,Hyderabad,521,0,0
03-01-2023,HOLD,Hyderabad,11,0,0
03-01-2023,INACTIVE,Hyderabad,0,2,0
03-01-2023,INACTIVE,Hyderabad,43,0,0
03-01-2023,NEW,Hyderabad,0,4,0
03-01-2023,NEW,Hyderabad,0,0,28
03-01-2023,NEW,Hyderabad,21,0,0
03-01-2023,ACTIVE,Mumbai,8633,0,0
03-01-2023,HOLD,Mumbai,22,0,0
03-01-2023,INACTIVE,Mumbai,0,0,5
03-01-2023,INACTIVE,Mumbai,443,0,0
03-01-2023,NEW,Mumbai,0,3,0
03-01-2023,NEW,Mumbai,0,0,47
03-01-2023,NEW,Mumbai,53,0,0
03-01-2023,ACTIVE,Pune,3118,0,0
03-01-2023,HOLD,Pune,14,0,0
03-01-2023,INACTIVE,Pune,0,0,2
03-01-2023,INACTIVE,Pune,184,0,0
03-01-2023,NEW,Pune,0,0,11
03-01-2023,NEW,Pune,22,0,0
04-01-2023,ACTIVE,Hyderabad,514,0,0
04-01-2023,HOLD,Hyderabad,13,0,0
04-01-2023,INACTIVE,Hyderabad,68,0,0
04-01-2023,NEW,Hyderabad,0,1,0
04-01-2023,NEW,Hyderabad,0,0,26
04-01-2023,NEW,Hyderabad,24,0,0
04-01-2023,ACTIVE,Mumbai,8945,0,0
04-01-2023,HOLD,Mumbai,22,0,0
04-01-2023,INACTIVE,Mumbai,0,1,0
04-01-2023,INACTIVE,Mumbai,0,0,3
04-01-2023,INACTIVE,Mumbai,492,0,0
04-01-2023,NEW,Mumbai,0,3,0
04-01-2023,NEW,Mumbai,0,0,36
04-01-2023,NEW,Mumbai,41,0,0
04-01-2023,ACTIVE,Pune,3303,0,0
04-01-2023,HOLD,Pune,13,0,0
04-01-2023,INACTIVE,Pune,0,1,0
04-01-2023,INACTIVE,Pune,0,0,1
04-01-2023,INACTIVE,Pune,171,0,0
04-01-2023,NEW,Pune,0,0,6
04-01-2023,NEW,Pune,21,0,0
05-01-2023,ACTIVE,Hyderabad,0,1,0
05-01-2023,ACTIVE,Hyderabad,532,0,0
05-01-2023,HOLD,Hyderabad,14,0,0
05-01-2023,INACTIVE,Hyderabad,0,1,0
05-01-2023,INACTIVE,Hyderabad,0,0,1
05-01-2023,INACTIVE,Hyderabad,71,0,0
05-01-2023,NEW,Hyderabad,0,2,0
05-01-2023,NEW,Hyderabad,0,0,22
05-01-2023,NEW,Hyderabad,25,0,0
05-01-2023,ACTIVE,Mumbai,0,0,2
05-01-2023,ACTIVE,Mumbai,8901,0,0
05-01-2023,HOLD,Mumbai,20,0,0
05-01-2023,INACTIVE,Mumbai,0,0,2
05-01-2023,INACTIVE,Mumbai,458,0,0
05-01-2023,NEW,Mumbai,0,3,0
05-01-2023,NEW,Mumbai,0,0,28
05-01-2023,NEW,Mumbai,52,0,0
05-01-2023,ACTIVE,Pune,3266,0,0
05-01-2023,HOLD,Pune,8,0,0
05-01-2023,INACTIVE,Pune,0,1,0
05-01-2023,INACTIVE,Pune,0,0,3
05-01-2023,INACTIVE,Pune,159,0,0
05-01-2023,NEW,Pune,0,1,0
05-01-2023,NEW,Pune,0,0,22
05-01-2023,NEW,Pune,20,0,0
06-01-2023,ACTIVE,Hyderabad,0,5,0
06-01-2023,ACTIVE,Hyderabad,529,0,0
06-01-2023,HOLD,Hyderabad,17,0,0
06-01-2023,INACTIVE,Hyderabad,61,0,0
06-01-2023,NEW,Hyderabad,0,2,0
06-01-2023,NEW,Hyderabad,0,0,14
06-01-2023,NEW,Hyderabad,35,0,0
06-01-2023,ACTIVE,Mumbai,9085,0,0
06-01-2023,HOLD,Mumbai,14,0,0
06-01-2023,INACTIVE,Mumbai,0,0,4
06-01-2023,INACTIVE,Mumbai,450,0,0
06-01-2023,NEW,Mumbai,0,3,0
06-01-2023,NEW,Mumbai,0,0,35
06-01-2023,NEW,Mumbai,46,0,0
06-01-2023,ACTIVE,Pune,3295,0,0
06-01-2023,HOLD,Pune,16,0,0
06-01-2023,INACTIVE,Pune,0,1,0
06-01-2023,INACTIVE,Pune,0,0,1
06-01-2023,INACTIVE,Pune,168,0,0
06-01-2023,NEW,Pune,0,1,0
06-01-2023,NEW,Pune,0,0,17
06-01-2023,NEW,Pune,29,0,0
07-01-2023,ACTIVE,Hyderabad,509,0,0
07-01-2023,HOLD,Hyderabad,14,0,0
07-01-2023,INACTIVE,Hyderabad,63,0,0
07-01-2023,NEW,Hyderabad,0,4,0
07-01-2023,NEW,Hyderabad,0,0,25
07-01-2023,NEW,Hyderabad,15,0,0
07-01-2023,ACTIVE,Mumbai,8614,0,0
07-01-2023,HOLD,Mumbai,11,0,0
07-01-2023,INACTIVE,Mumbai,0,0,4
07-01-2023,INACTIVE,Mumbai,464,0,0
07-01-2023,NEW,Mumbai,0,6,0
07-01-2023,NEW,Mumbai,0,0,31
07-01-2023,NEW,Mumbai,44,0,0
07-01-2023,ACTIVE,Pune,3213,0,0
07-01-2023,HOLD,Pune,15,0,0
07-01-2023,INACTIVE,Pune,0,1,0
07-01-2023,INACTIVE,Pune,0,0,1
07-01-2023,INACTIVE,Pune,165,0,0
07-01-2023,NEW,Pune,0,1,0
07-01-2023,NEW,Pune,0,0,14
07-01-2023,NEW,Pune,28,0,0
08-01-2023,ACTIVE,Hyderabad,549,0,0
08-01-2023,HOLD,Hyderabad,13,0,0
08-01-2023,INACTIVE,Hyderabad,64,0,0
08-01-2023,NEW,Hyderabad,0,1,0
08-01-2023,NEW,Hyderabad,0,0,26
08-01-2023,NEW,Hyderabad,32,0,0
08-01-2023,ACTIVE,Mumbai,8475,0,0
08-01-2023,HOLD,Mumbai,23,0,0
08-01-2023,INACTIVE,Mumbai,0,1,0
08-01-2023,INACTIVE,Mumbai,0,0,2
08-01-2023,INACTIVE,Mumbai,395,0,0
08-01-2023,NEW,Mumbai,0,1,0
08-01-2023,NEW,Mumbai,0,0,27
08-01-2023,NEW,Mumbai,58,0,0
08-01-2023,ACTIVE,Pune,0,1,0
08-01-2023,ACTIVE,Pune,3195,0,0
08-01-2023,HOLD,Pune,7,0,0
08-01-2023,INACTIVE,Pune,169,0,0
08-01-2023,NEW,Pune,0,5,0
08-01-2023,NEW,Pune,0,0,13
08-01-2023,NEW,Pune,27,0,0
09-01-2023,ACTIVE,Hyderabad,516,0,0
09-01-2023,HOLD,Hyderabad,12,0,0
09-01-2023,INACTIVE,Hyderabad,61,0,0
09-01-2023,NEW,Hyderabad,0,2,0
09-01-2023,NEW,Hyderabad,0,0,3
09-01-2023,NEW,Hyderabad,30,0,0
09-01-2023,ACTIVE,Mumbai,0,0,1
09-01-2023,ACTIVE,Mumbai,9170,0,0
09-01-2023,HOLD,Mumbai,18,0,0
09-01-2023,INACTIVE,Mumbai,0,1,0
09-01-2023,INACTIVE,Mumbai,472,0,0
09-01-2023,NEW,Mumbai,0,4,0
09-01-2023,NEW,Mumbai,0,0,5
09-01-2023,NEW,Mumbai,54,0,0
09-01-2023,ACTIVE,Pune,0,1,0
09-01-2023,ACTIVE,Pune,3407,0,0
09-01-2023,HOLD,Pune,12,0,0
09-01-2023,INACTIVE,Pune,155,0,0
09-01-2023,NEW,Pune,0,2,0
09-01-2023,NEW,Pune,0,0,12
09-01-2023,NEW,Pune,32,0,0
10-01-2023,ACTIVE,Hyderabad,0,1,0
10-01-2023,ACTIVE,Hyderabad,507,0,0
10-01-2023,HOLD,Hyderabad,11,0,0
10-01-2023,INACTIVE,Hyderabad,0,1,0
10-01-2023,INACTIVE,Hyderabad,0,0,3
10-01-2023,INACTIVE,Hyderabad,66,0,0
10-01-2023,NEW,Hyderabad,0,0,20
10-01-2023,NEW,Hyderabad,23,0,0
10-01-2023,ACTIVE,Mumbai,0,1,0
10-01-2023,ACTIVE,Mumbai,0,0,1
10-01-2023,ACTIVE,Mumbai,8972,0,0
10-01-2023,HOLD,Mumbai,17,0,0
10-01-2023,INACTIVE,Mumbai,0,1,0
10-01-2023,INACTIVE,Mumbai,0,0,3
10-01-2023,INACTIVE,Mumbai,446,0,0
10-01-2023,NEW,Mumbai,0,2,0
10-01-2023,NEW,Mumbai,0,0,29
10-01-2023,NEW,Mumbai,61,0,0
10-01-2023,ACTIVE,Pune,3362,0,0
10-01-2023,HOLD,Pune,9,0,0
10-01-2023,INACTIVE,Pune,0,0,1
10-01-2023,INACTIVE,Pune,179,0,0
10-01-2023,NEW,Pune,0,1,0
10-01-2023,NEW,Pune,0,0,17
10-01-2023,NEW,Pune,38,0,0
11-01-2023,ACTIVE,Hyderabad,0,2,0
11-01-2023,ACTIVE,Hyderabad,518,0,0
11-01-2023,HOLD,Hyderabad,12,0,0
11-01-2023,INACTIVE,Hyderabad,62,0,0
11-01-2023,NEW,Hyderabad,0,7,0
11-01-2023,NEW,Hyderabad,0,0,28
11-01-2023,NEW,Hyderabad,38,0,0
11-01-2023,ACTIVE,Mumbai,9069,0,0
11-01-2023,HOLD,Mumbai,28,0,0
11-01-2023,INACTIVE,Mumbai,0,1,0
11-01-2023,INACTIVE,Mumbai,0,0,1
11-01-2023,INACTIVE,Mumbai,479,0,0
11-01-2023,NEW,Mumbai,0,3,0
11-01-2023,NEW,Mumbai,0,0,27
11-01-2023,NEW,Mumbai,44,0,0
11-01-2023,ACTIVE,Pune,0,1,0
11-01-2023,ACTIVE,Pune,3444,0,0
11-01-2023,HOLD,Pune,12,0,0
11-01-2023,INACTIVE,Pune,0,0,1
11-01-2023,INACTIVE,Pune,173,0,0
11-01-2023,NEW,Pune,0,2,0
11-01-2023,NEW,Pune,0,0,17
11-01-2023,NEW,Pune,25,0,0
12-01-2023,ACTIVE,Hyderabad,511,0,0
12-01-2023,HOLD,Hyderabad,13,0,0
12-01-2023,INACTIVE,Hyderabad,0,0,3
12-01-2023,INACTIVE,Hyderabad,59,0,0
12-01-2023,NEW,Hyderabad,0,3,0
12-01-2023,NEW,Hyderabad,0,0,24
12-01-2023,NEW,Hyderabad,39,0,0
12-01-2023,ACTIVE,Mumbai,9043,0,0
12-01-2023,HOLD,Mumbai,16,0,0
12-01-2023,INACTIVE,Mumbai,0,2,0
12-01-2023,INACTIVE,Mumbai,0,0,1
12-01-2023,INACTIVE,Mumbai,437,0,0
12-01-2023,NEW,Mumbai,0,3,0
12-01-2023,NEW,Mumbai,0,0,24
12-01-2023,NEW,Mumbai,54,0,0
12-01-2023,ACTIVE,Pune,3341,0,0
12-01-2023,HOLD,Pune,16,0,0
12-01-2023,INACTIVE,Pune,0,0,1
12-01-2023,INACTIVE,Pune,164,0,0
12-01-2023,NEW,Pune,0,1,0
12-01-2023,NEW,Pune,0,0,13
12-01-2023,NEW,Pune,26,0,0
13-01-2023,ACTIVE,Hyderabad,515,0,0
13-01-2023,HOLD,Hyderabad,13,0,0
13-01-2023,INACTIVE,Hyderabad,46,0,0
13-01-2023,NEW,Hyderabad,0,2,0
13-01-2023,NEW,Hyderabad,0,0,20
13-01-2023,NEW,Hyderabad,20,0,0
13-01-2023,ACTIVE,Mumbai,8921,0,0
13-01-2023,HOLD,Mumbai,13,0,0
13-01-2023,INACTIVE,Mumbai,0,0,7
13-01-2023,INACTIVE,Mumbai,473,0,0
13-01-2023,NEW,Mumbai,0,9,0
13-01-2023,NEW,Mumbai,0,0,28
13-01-2023,NEW,Mumbai,56,0,0
13-01-2023,ACTIVE,Pune,0,1,0
13-01-2023,ACTIVE,Pune,0,0,1
13-01-2023,ACTIVE,Pune,3443,0,0
13-01-2023,HOLD,Pune,9,0,0
13-01-2023,INACTIVE,Pune,0,0,1
13-01-2023,INACTIVE,Pune,195,0,0
13-01-2023,NEW,Pune,0,3,0
13-01-2023,NEW,Pune,0,0,12
13-01-2023,NEW,Pune,46,0,0
14-01-2023,ACTIVE,Hyderabad,480,0,0
14-01-2023,HOLD,Hyderabad,15,0,0
14-01-2023,INACTIVE,Hyderabad,0,0,1
14-01-2023,INACTIVE,Hyderabad,61,0,0
14-01-2023,NEW,Hyderabad,0,3,0
14-01-2023,NEW,Hyderabad,0,0,20
14-01-2023,NEW,Hyderabad,32,0,0
14-01-2023,ACTIVE,Mumbai,0,1,0
14-01-2023,ACTIVE,Mumbai,8683,0,0
14-01-2023,HOLD,Mumbai,29,0,0
14-01-2023,INACTIVE,Mumbai,0,1,0
14-01-2023,INACTIVE,Mumbai,0,0,3
14-01-2023,INACTIVE,Mumbai,393,0,0
14-01-2023,NEW,Mumbai,0,2,0
14-01-2023,NEW,Mumbai,0,0,22
14-01-2023,NEW,Mumbai,55,0,0
14-01-2023,ACTIVE,Pune,0,0,261
14-01-2023,ACTIVE,Pune,3217,0,0
