"DeliveryDate","City","Product Name","Total Normal Quantity","Total Coupon Quantity","Total Free Quantity"
"01-09-2023","Hyderabad","A2 Gir Cow Paneer 200g","8","0","0"
"01-09-2023","Hyderabad","New A2 Value Pack 500ml","170","0","2"
"01-09-2023","Hyderabad","Buffalo Milk Value Pack 500ml","105","0","5"
"01-09-2023","Hyderabad","Dahi","21","0","0"
"01-09-2023","Hyderabad","Past Milk Value Pack 1L","15","0","0"
"01-09-2023","Hyderabad","Raw Value Pack 1L","65","2","0"
"01-09-2023","Hyderabad","Buffalo Value Pack 1L","230","2","7"
"01-09-2023","Hyderabad","Lactose Free Milk 0.5L","10","0","0"
"01-09-2023","Hyderabad","Past Milk Value Pack 0.5L","15","0","0"
"01-09-2023","Hyderabad","Raw Milk Value Pack 0.5L","19","0","1"
"01-10-2020","Hyderabad","Past Milk 1L","1","0","0"
"01-10-2020","Hyderabad","A2 1L","1","0","0"
"01-10-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"01-10-2021","Hyderabad","A2 Value Pack 1L","2","0","0"
"01-10-2022","Hyderabad","Past Milk 1L","23","0","0"
"01-10-2022","Hyderabad","Raw Milk 1L","24","0","0"
"01-10-2022","Hyderabad","A2 1L","57","0","4"
"01-10-2022","Hyderabad","A2 Ghee","2","0","0"
"01-10-2022","Hyderabad","Buffalo Milk 1L","47","0","3"
"01-10-2022","Hyderabad","Paneer 200g Cows Milk","4","0","0"
"01-10-2022","Hyderabad","A2 Value Pack 1L","115","0","0"
"01-10-2022","Hyderabad","Kharwas 120g","3","0","0"
"01-10-2022","Hyderabad","New A2 Value Pack 500ml","84","0","0"
"01-10-2022","Hyderabad","Insulated Door Bag","1","0","0"
"01-10-2022","Hyderabad","Buffalo Milk Value Pack 500ml","38","0","0"
"01-10-2022","Hyderabad","Dahi","5","0","0"
"01-10-2022","Hyderabad","Past Milk Value Pack 1L","4","0","0"
"01-10-2022","Hyderabad","Raw Value Pack 1L","21","0","1"
"01-10-2022","Hyderabad","Buffalo Value Pack 1L","9","0","0"
"01-10-2022","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"01-10-2023","Hyderabad","Past Milk 1L","23","0","0"
"01-10-2023","Hyderabad","Raw Milk 1L","15","0","0"
"01-10-2023","Hyderabad","Ghee 500ml","1","0","0"
"01-10-2023","Hyderabad","A2 1L","73","3","3"
"01-10-2023","Hyderabad","Curd Culture","5","0","0"
"01-10-2023","Hyderabad","A2 Ghee","1","0","0"
"01-10-2023","Hyderabad","Buffalo Milk 1L","47","0","1"
"01-10-2023","Hyderabad","Paneer 200g Cows Milk","9","0","0"
"01-10-2023","Hyderabad","A2 Value Pack 1L","441","1","2"
"01-10-2023","Hyderabad","Buffalo Ghee 500ml","3","0","0"
"01-10-2023","Hyderabad","Kharwas 120g","7","0","0"
"01-10-2023","Hyderabad","A2 Gir Cow Paneer 200g","9","0","0"
"01-10-2023","Hyderabad","New A2 Value Pack 500ml","155","1","1"
"01-10-2023","Hyderabad","Buffalo Milk Value Pack 500ml","111","0","1"
"01-10-2023","Hyderabad","Dahi","10","0","0"
"01-10-2023","Hyderabad","Past Milk Value Pack 1L","20","0","0"
"01-10-2023","Hyderabad","Raw Value Pack 1L","56","0","0"
"01-10-2023","Hyderabad","Buffalo Value Pack 1L","257","1","2"
"01-10-2023","Hyderabad","Lactose Free Milk 0.5L","9","0","0"
"01-10-2023","Hyderabad","Past Milk Value Pack 0.5L","15","0","0"
"01-10-2023","Hyderabad","Raw Milk Value Pack 0.5L","20","0","0"
"01-11-2020","Hyderabad","Past Milk 1L","1","0","0"
"01-11-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"01-11-2020","Hyderabad","New A2 Value Pack 500ml","1","0","0"
"01-11-2021","Hyderabad","Past Milk 1L","1","0","0"
"01-11-2021","Hyderabad","A2 1L","1","0","0"
"01-11-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"01-11-2022","Hyderabad","Past Milk 1L","21","0","0"
"01-11-2022","Hyderabad","Raw Milk 1L","16","0","0"
"01-11-2022","Hyderabad","A2 1L","42","0","0"
"01-11-2022","Hyderabad","Curd Culture","4","0","0"
"01-11-2022","Hyderabad","A2 Ghee","1","0","0"
"01-11-2022","Hyderabad","Buffalo Milk 1L","53","0","0"
"01-11-2022","Hyderabad","Paneer 200g Cows Milk","3","0","0"
"01-11-2022","Hyderabad","A2 Value Pack 1L","160","0","1"
"01-11-2022","Hyderabad","Kharwas 120g","7","0","0"
"01-11-2022","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"01-11-2022","Hyderabad","New A2 Value Pack 500ml","79","0","1"
"01-11-2022","Hyderabad","Insulated Door Bag","1","0","0"
"01-11-2022","Hyderabad","Buffalo Milk Value Pack 500ml","36","0","0"
"01-11-2022","Hyderabad","Dahi","12","0","0"
"01-11-2022","Hyderabad","Past Milk Value Pack 1L","6","0","0"
"01-11-2022","Hyderabad","Raw Value Pack 1L","20","0","0"
"01-11-2022","Hyderabad","Buffalo Value Pack 1L","28","0","0"
"01-11-2022","Hyderabad","Lactose Free Milk 0.5L","7","0","0"
"01-11-2022","Hyderabad","Past Milk Value Pack 0.5L","1","0","0"
"01-11-2022","Hyderabad","Raw Milk Value Pack 0.5L","1","0","1"
"01-11-2023","Hyderabad","Past Milk 1L","19","0","1"
"01-11-2023","Hyderabad","Raw Milk 1L","14","0","0"
"01-11-2023","Hyderabad","Ghee 500ml","16","0","0"
"01-11-2023","Hyderabad","A2 1L","76","0","0"
"01-11-2023","Hyderabad","Curd Culture","3","0","0"
"01-11-2023","Hyderabad","A2 Ghee","7","0","0"
"01-11-2023","Hyderabad","Buffalo Milk 1L","42","0","2"
"01-11-2023","Hyderabad","Paneer 200g Cows Milk","12","0","0"
"01-11-2023","Hyderabad","A2 Value Pack 1L","520","1","1"
"01-11-2023","Hyderabad","Buffalo Ghee 500ml","5","0","0"
"01-11-2023","Hyderabad","Kharwas 120g","3","0","0"
"01-11-2023","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"01-11-2023","Hyderabad","New A2 Value Pack 500ml","179","0","0"
"01-11-2023","Hyderabad","Buffalo Milk Value Pack 500ml","128","0","0"
"01-11-2023","Hyderabad","Dahi","17","0","0"
"01-11-2023","Hyderabad","Past Milk Value Pack 1L","20","0","0"
"01-11-2023","Hyderabad","Raw Value Pack 1L","50","0","0"
"01-11-2023","Hyderabad","Buffalo Value Pack 1L","284","2","3"
"01-11-2023","Hyderabad","Lactose Free Milk 0.5L","9","0","0"
"01-11-2023","Hyderabad","Past Milk Value Pack 0.5L","15","0","0"
"01-11-2023","Hyderabad","Raw Milk Value Pack 0.5L","22","0","0"
"01-12-2020","Hyderabad","Raw Milk 1L","1","0","0"
"01-12-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"01-12-2021","Hyderabad","Raw Milk 1L","1","0","0"
"01-12-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"01-12-2021","Hyderabad","New A2 Value Pack 500ml","1","0","0"
"01-12-2022","Hyderabad","Past Milk 1L","23","0","1"
"01-12-2022","Hyderabad","Raw Milk 1L","12","0","2"
"01-12-2022","Hyderabad","Ghee 500ml","1","0","0"
"01-12-2022","Hyderabad","A2 1L","60","0","9"
"01-12-2022","Hyderabad","Curd Culture","3","0","0"
"01-12-2022","Hyderabad","A2 Ghee","3","0","0"
"01-12-2022","Hyderabad","Buffalo Milk 1L","88","0","6"
"01-12-2022","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"01-12-2022","Hyderabad","A2 Value Pack 1L","171","0","0"
"01-12-2022","Hyderabad","Kharwas 120g","1","0","0"
"01-12-2022","Hyderabad","A2 Gir Cow Paneer 200g","4","0","0"
"01-12-2022","Hyderabad","New A2 Value Pack 500ml","103","1","0"
"01-12-2022","Hyderabad","Buffalo Milk Value Pack 500ml","38","0","2"
"01-12-2022","Hyderabad","Dahi","20","0","0"
"01-12-2022","Hyderabad","Past Milk Value Pack 1L","12","0","0"
"01-12-2022","Hyderabad","Raw Value Pack 1L","33","0","0"
"01-12-2022","Hyderabad","Buffalo Value Pack 1L","41","0","0"
"01-12-2022","Hyderabad","Lactose Free Milk 0.5L","5","0","0"
"01-12-2022","Hyderabad","Past Milk Value Pack 0.5L","1","0","1"
"01-12-2022","Hyderabad","Raw Milk Value Pack 0.5L","4","0","0"
"01-12-2023","Hyderabad","Past Milk 1L","19","0","0"
"01-12-2023","Hyderabad","Raw Milk 1L","14","0","0"
"01-12-2023","Hyderabad","Ghee 500ml","3","0","0"
"01-12-2023","Hyderabad","A2 1L","61","0","2"
"01-12-2023","Hyderabad","Curd Culture","3","0","0"
"01-12-2023","Hyderabad","A2 Ghee","3","0","0"
"01-12-2023","Hyderabad","Buffalo Milk 1L","36","1","0"
"01-12-2023","Hyderabad","Paneer 200g Cows Milk","10","0","0"
"01-12-2023","Hyderabad","A2 Value Pack 1L","515","2","9"
"01-12-2023","Hyderabad","Kharwas 120g","3","0","0"
"01-12-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"01-12-2023","Hyderabad","New A2 Value Pack 500ml","183","0","0"
"01-12-2023","Hyderabad","Buffalo Milk Value Pack 500ml","152","0","0"
"01-12-2023","Hyderabad","Dahi","20","0","0"
"01-12-2023","Hyderabad","Past Milk Value Pack 1L","19","0","0"
"01-12-2023","Hyderabad","Raw Value Pack 1L","53","0","1"
"01-12-2023","Hyderabad","Buffalo Value Pack 1L","313","3","8"
"01-12-2023","Hyderabad","Lactose Free Milk 0.5L","10","0","0"
"01-12-2023","Hyderabad","Past Milk Value Pack 0.5L","18","0","0"
"01-12-2023","Hyderabad","Raw Milk Value Pack 0.5L","24","0","0"
"02-01-2020","Hyderabad","Past Milk 1L","1","0","0"
"02-01-2021","Hyderabad","A2 1L","1","0","0"
"02-01-2021","Hyderabad","Buffalo Milk 1L","1","0","0"
"02-01-2023","Hyderabad","Past Milk 1L","15","0","0"
"02-01-2023","Hyderabad","Raw Milk 1L","12","0","0"
"02-01-2023","Hyderabad","A2 1L","56","3","0"
"02-01-2023","Hyderabad","Curd Culture","2","0","0"
"02-01-2023","Hyderabad","A2 Ghee","2","0","0"
"02-01-2023","Hyderabad","Buffalo Milk 1L","59","0","1"
"02-01-2023","Hyderabad","A2 Value Pack 1L","210","0","1"
"02-01-2023","Hyderabad","Buffalo Ghee 500ml","6","0","0"
"02-01-2023","Hyderabad","Kharwas 120g","4","0","0"
"02-01-2023","Hyderabad","A2 Gir Cow Paneer 200g","4","0","0"
"02-01-2023","Hyderabad","New A2 Value Pack 500ml","88","0","0"
"02-01-2023","Hyderabad","Buffalo Milk Value Pack 500ml","40","0","0"
"02-01-2023","Hyderabad","Dahi","8","0","0"
"02-01-2023","Hyderabad","Past Milk Value Pack 1L","12","0","0"
"02-01-2023","Hyderabad","Raw Value Pack 1L","32","1","0"
"02-01-2023","Hyderabad","Buffalo Value Pack 1L","82","0","0"
"02-01-2023","Hyderabad","Lactose Free Milk 0.5L","6","0","0"
"02-01-2023","Hyderabad","Past Milk Value Pack 0.5L","1","0","0"
"02-01-2023","Hyderabad","Raw Milk Value Pack 0.5L","6","0","0"
"02-01-2024","Hyderabad","Past Milk 1L","23","0","0"
"02-01-2024","Hyderabad","Raw Milk 1L","12","0","0"
"02-01-2024","Hyderabad","Ghee 500ml","3","0","0"
"02-01-2024","Hyderabad","A2 1L","63","0","0"
"02-01-2024","Hyderabad","Curd Culture","3","0","0"
"02-01-2024","Hyderabad","A2 Ghee","5","0","0"
"02-01-2024","Hyderabad","Buffalo Milk 1L","40","1","0"
"02-01-2024","Hyderabad","Paneer 200g Cows Milk","6","0","0"
"02-01-2024","Hyderabad","A2 Value Pack 1L","527","2","0"
"02-01-2024","Hyderabad","Buffalo Ghee 500ml","5","0","0"
"02-01-2024","Hyderabad","Kharwas 120g","12","0","0"
"02-01-2024","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"02-01-2024","Hyderabad","New A2 Value Pack 500ml","211","0","0"
"02-01-2024","Hyderabad","Buffalo Milk Value Pack 500ml","134","0","0"
"02-01-2024","Hyderabad","Dahi","12","0","0"
"02-01-2024","Hyderabad","Past Milk Value Pack 1L","25","0","0"
"02-01-2024","Hyderabad","Raw Value Pack 1L","55","0","0"
"02-01-2024","Hyderabad","Buffalo Value Pack 1L","319","2","2"
"02-01-2024","Hyderabad","Lactose Free Milk 0.5L","11","0","0"
"02-01-2024","Hyderabad","Past Milk Value Pack 0.5L","24","0","0"
"02-01-2024","Hyderabad","Raw Milk Value Pack 0.5L","23","0","0"
"02-02-2020","Hyderabad","Past Milk 1L","1","0","0"
"02-02-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"02-02-2021","Hyderabad","Buffalo Milk 1L","1","0","0"
"02-02-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"02-02-2022","Hyderabad","Past Milk 1L","3","0","0"
"02-02-2022","Hyderabad","Raw Milk 1L","2","0","0"
"02-02-2022","Hyderabad","A2 1L","9","0","4"
"02-02-2022","Hyderabad","Buffalo Milk 1L","1","0","6"
"02-02-2022","Hyderabad","A2 Value Pack 1L","11","0","0"
"02-02-2022","Hyderabad","New A2 Value Pack 500ml","8","0","2"
"02-02-2022","Hyderabad","Buffalo Milk Value Pack 500ml","2","0","1"
"02-02-2023","Hyderabad","Past Milk 1L","23","0","0"
"02-02-2023","Hyderabad","Raw Milk 1L","18","0","0"
"02-02-2023","Hyderabad","Ghee 500ml","3","0","0"
"02-02-2023","Hyderabad","A2 1L","55","3","0"
"02-02-2023","Hyderabad","Curd Culture","2","0","0"
"02-02-2023","Hyderabad","A2 Ghee","1","0","0"
"02-02-2023","Hyderabad","Buffalo Milk 1L","63","3","4"
"02-02-2023","Hyderabad","Paneer 200g Cows Milk","3","0","0"
"02-02-2023","Hyderabad","A2 Value Pack 1L","240","1","0"
"02-02-2023","Hyderabad","Buffalo Ghee 500ml","2","0","0"
"02-02-2023","Hyderabad","Kharwas 120g","6","0","0"
"02-02-2023","Hyderabad","A2 Gir Cow Paneer 200g","5","0","0"
"02-02-2023","Hyderabad","New A2 Value Pack 500ml","109","1","0"
"02-02-2023","Hyderabad","Insulated Door Bag","8","0","2"
"02-02-2023","Hyderabad","Buffalo Milk Value Pack 500ml","50","1","4"
"02-02-2023","Hyderabad","Dahi","10","0","0"
"02-02-2023","Hyderabad","Past Milk Value Pack 1L","14","0","0"
"02-02-2023","Hyderabad","Raw Value Pack 1L","39","1","1"
"02-02-2023","Hyderabad","Buffalo Value Pack 1L","105","3","4"
"02-02-2023","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"02-02-2023","Hyderabad","Past Milk Value Pack 0.5L","3","0","0"
"02-02-2023","Hyderabad","Raw Milk Value Pack 0.5L","20","0","1"
"02-02-2024","Hyderabad","Past Milk 1L","20","0","0"
"02-02-2024","Hyderabad","Raw Milk 1L","11","0","0"
"02-02-2024","Hyderabad","Ghee 500ml","6","0","0"
"02-02-2024","Hyderabad","A2 1L","54","0","2"
"02-02-2024","Hyderabad","Curd Culture","6","0","0"
"02-02-2024","Hyderabad","A2 Ghee","2","1","0"
"02-02-2024","Hyderabad","Buffalo Milk 1L","40","0","5"
"02-02-2024","Hyderabad","Paneer 200g Cows Milk","12","0","0"
"02-02-2024","Hyderabad","A2 Value Pack 1L","581","1","5"
"02-02-2024","Hyderabad","Kharwas 120g","3","0","0"
"02-02-2024","Hyderabad","A2 Gir Cow Paneer 200g","4","0","0"
"02-02-2024","Hyderabad","New A2 Value Pack 500ml","217","1","1"
"02-02-2024","Hyderabad","Insulated Door Bag","1","0","0"
"02-02-2024","Hyderabad","Buffalo Milk Value Pack 500ml","151","2","8"
"02-02-2024","Hyderabad","Dahi","13","0","0"
"02-02-2024","Hyderabad","Past Milk Value Pack 1L","22","0","0"
"02-02-2024","Hyderabad","Raw Value Pack 1L","63","0","1"
"02-02-2024","Hyderabad","Buffalo Value Pack 1L","344","0","5"
"02-02-2024","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"02-02-2024","Hyderabad","Past Milk Value Pack 0.5L","24","0","0"
"02-02-2024","Hyderabad","Raw Milk Value Pack 0.5L","22","0","0"
"02-03-2020","Hyderabad","Past Milk 1L","3","0","0"
"02-03-2020","Hyderabad","A2 Value Pack 1L","2","0","0"
"02-03-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"02-03-2022","Hyderabad","Past Milk 1L","7","0","0"
"02-03-2022","Hyderabad","Raw Milk 1L","10","0","2"
"02-03-2022","Hyderabad","Past Milk 0.5L","4","0","1"
"02-03-2022","Hyderabad","Ghee 500ml","1","0","0"
"02-03-2022","Hyderabad","A2 1L","22","0","8"
"02-03-2022","Hyderabad","Curd Culture","1","0","0"
"02-03-2022","Hyderabad","Buffalo Milk 1L","28","0","1"
"02-03-2022","Hyderabad","A2 Value Pack 1L","47","0","0"
"02-03-2022","Hyderabad","New A2 Value Pack 500ml","29","0","0"
"02-03-2022","Hyderabad","Buffalo Milk Value Pack 500ml","15","0","0"
"02-03-2022","Hyderabad","Dahi","2","0","0"
"02-03-2023","Hyderabad","Past Milk 1L","14","0","0"
"02-03-2023","Hyderabad","Raw Milk 1L","16","0","0"
"02-03-2023","Hyderabad","Ghee 500ml","4","0","0"
"02-03-2023","Hyderabad","A2 1L","56","1","0"
"02-03-2023","Hyderabad","Curd Culture","2","0","0"
"02-03-2023","Hyderabad","Buffalo Milk 1L","58","1","1"
"02-03-2023","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"02-03-2023","Hyderabad","A2 Value Pack 1L","251","0","5"
"02-03-2023","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"02-03-2023","Hyderabad","New A2 Value Pack 500ml","100","0","0"
"02-03-2023","Hyderabad","Insulated Door Bag","2","0","0"
"02-03-2023","Hyderabad","Buffalo Milk Value Pack 500ml","63","0","6"
"02-03-2023","Hyderabad","Dahi","9","0","0"
"02-03-2023","Hyderabad","Past Milk Value Pack 1L","18","0","0"
"02-03-2023","Hyderabad","Raw Value Pack 1L","37","0","2"
"02-03-2023","Hyderabad","Buffalo Value Pack 1L","122","0","4"
"02-03-2023","Hyderabad","Lactose Free Milk 0.5L","7","0","0"
"02-03-2023","Hyderabad","Past Milk Value Pack 0.5L","4","0","0"
"02-03-2023","Hyderabad","Raw Milk Value Pack 0.5L","16","0","0"
"02-03-2024","Hyderabad","Past Milk 1L","15","0","0"
"02-03-2024","Hyderabad","Raw Milk 1L","16","1","0"
"02-03-2024","Hyderabad","Ghee 500ml","6","0","0"
"02-03-2024","Hyderabad","A2 1L","43","0","5"
"02-03-2024","Hyderabad","Curd Culture","4","0","0"
"02-03-2024","Hyderabad","A2 Ghee","2","0","0"
"02-03-2024","Hyderabad","Buffalo Milk 1L","50","0","1"
"02-03-2024","Hyderabad","Paneer 200g Cows Milk","7","0","0"
"02-03-2024","Hyderabad","A2 Value Pack 1L","599","1","0"
"02-03-2024","Hyderabad","Buffalo Ghee 500ml","2","0","0"
"02-03-2024","Hyderabad","Kharwas 120g","10","0","0"
"02-03-2024","Hyderabad","A2 Gir Cow Paneer 200g","4","0","0"
"02-03-2024","Hyderabad","New A2 Value Pack 500ml","214","0","2"
"02-03-2024","Hyderabad","Buffalo Milk Value Pack 500ml","152","0","0"
"02-03-2024","Hyderabad","Dahi","16","0","0"
"02-03-2024","Hyderabad","Past Milk Value Pack 1L","25","0","0"
"02-03-2024","Hyderabad","Raw Value Pack 1L","65","0","0"
"02-03-2024","Hyderabad","Buffalo Value Pack 1L","347","0","0"
"02-03-2024","Hyderabad","Lactose Free Milk 0.5L","22","0","0"
"02-03-2024","Hyderabad","Past Milk Value Pack 0.5L","20","0","0"
"02-03-2024","Hyderabad","Raw Milk Value Pack 0.5L","18","0","2"
"02-04-2020","Hyderabad","Past Milk 1L","2","0","0"
"02-04-2021","Hyderabad","A2 1L","1","0","0"
"02-04-2021","Hyderabad","Buffalo Milk 1L","0","0","1"
"02-04-2021","Hyderabad","A2 Value Pack 1L","3","0","0"
"02-04-2022","Hyderabad","Past Milk 1L","13","0","1"
"02-04-2022","Hyderabad","Raw Milk 1L","13","0","0"
"02-04-2022","Hyderabad","Past Milk 0.5L","3","0","0"
"02-04-2022","Hyderabad","Ghee 500ml","1","0","0"
"02-04-2022","Hyderabad","A2 1L","28","0","1"
"02-04-2022","Hyderabad","Curd Culture","2","0","0"
"02-04-2022","Hyderabad","A2 Ghee","1","0","0"
"02-04-2022","Hyderabad","Buffalo Milk 1L","40","0","2"
"02-04-2022","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"02-04-2022","Hyderabad","A2 Value Pack 1L","61","0","0"
"02-04-2022","Hyderabad","Kharwas 120g","3","0","0"
"02-04-2022","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"02-04-2022","Hyderabad","New A2 Value Pack 500ml","30","0","2"
"02-04-2022","Hyderabad","Buffalo Milk Value Pack 500ml","16","0","0"
"02-04-2022","Hyderabad","Dahi","1","0","0"
"02-04-2023","Hyderabad","Past Milk 1L","12","0","0"
"02-04-2023","Hyderabad","Raw Milk 1L","20","0","0"
"02-04-2023","Hyderabad","Ghee 500ml","2","0","0"
"02-04-2023","Hyderabad","A2 1L","61","1","0"
"02-04-2023","Hyderabad","A2 Ghee","8","0","0"
"02-04-2023","Hyderabad","Buffalo Milk 1L","45","3","0"
"02-04-2023","Hyderabad","Paneer 200g Cows Milk","6","0","0"
"02-04-2023","Hyderabad","A2 Value Pack 1L","284","0","0"
"02-04-2023","Hyderabad","Buffalo Ghee 500ml","1","0","0"
"02-04-2023","Hyderabad","Kharwas 120g","3","0","0"
"02-04-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"02-04-2023","Hyderabad","New A2 Value Pack 500ml","117","0","0"
"02-04-2023","Hyderabad","Insulated Door Bag","2","0","0"
"02-04-2023","Hyderabad","Buffalo Milk Value Pack 500ml","65","0","1"
"02-04-2023","Hyderabad","Dahi","19","0","0"
"02-04-2023","Hyderabad","Past Milk Value Pack 1L","15","0","0"
"02-04-2023","Hyderabad","Raw Value Pack 1L","39","0","0"
"02-04-2023","Hyderabad","Buffalo Value Pack 1L","143","0","0"
"02-04-2023","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"02-04-2023","Hyderabad","Past Milk Value Pack 0.5L","3","0","0"
"02-04-2023","Hyderabad","Raw Milk Value Pack 0.5L","20","0","0"
"02-04-2024","Hyderabad","Past Milk 1L","16","0","0"
"02-04-2024","Hyderabad","Raw Milk 1L","16","0","1"
"02-04-2024","Hyderabad","Ghee 500ml","2","0","0"
"02-04-2024","Hyderabad","A2 1L","90","0","4"
"02-04-2024","Hyderabad","Curd Culture","8","0","0"
"02-04-2024","Hyderabad","A2 Ghee","2","0","0"
"02-04-2024","Hyderabad","Buffalo Milk 1L","51","0","9"
"02-04-2024","Hyderabad","Paneer 200g Cows Milk","9","0","0"
"02-04-2024","Hyderabad","A2 Value Pack 1L","570","0","0"
"02-04-2024","Hyderabad","Buffalo Ghee 500ml","2","0","0"
"02-04-2024","Hyderabad","Kharwas 120g","8","0","0"
"02-04-2024","Hyderabad","A2 Gir Cow Paneer 200g","3","0","0"
"02-04-2024","Hyderabad","New A2 Value Pack 500ml","231","0","1"
"02-04-2024","Hyderabad","Buffalo Milk Value Pack 500ml","170","1","2"
"02-04-2024","Hyderabad","Dahi","13","0","0"
"02-04-2024","Hyderabad","Past Milk Value Pack 1L","16","0","0"
"02-04-2024","Hyderabad","Raw Value Pack 1L","59","0","0"
"02-04-2024","Hyderabad","Buffalo Value Pack 1L","372","1","1"
"02-04-2024","Hyderabad","Lactose Free Milk 0.5L","16","0","0"
"02-04-2024","Hyderabad","Past Milk Value Pack 0.5L","18","0","0"
"02-04-2024","Hyderabad","Raw Milk Value Pack 0.5L","25","0","0"
"02-05-2020","Hyderabad","Past Milk 1L","2","0","0"
"02-05-2020","Hyderabad","New A2 Value Pack 500ml","1","0","0"
"02-05-2021","Hyderabad","A2 1L","1","0","0"
"02-05-2021","Hyderabad","A2 Value Pack 1L","2","0","0"
"02-05-2022","Hyderabad","Past Milk 1L","11","0","0"
"02-05-2022","Hyderabad","Raw Milk 1L","14","0","0"
"02-05-2022","Hyderabad","Past Milk 0.5L","3","0","0"
"02-05-2022","Hyderabad","A2 1L","35","0","0"
